"";"X";"V1"
"1";1;7
"2";2;0
"3";3;7
"4";4;7
"5";5;7
"6";6;6
"7";7;3
"8";8;7
"9";9;3
"10";10;2
"11";11;6
"12";12;6
"13";13;6
"14";14;7
"15";15;6
"16";16;8
"17";17;2
"18";18;3
"19";19;7
"20";20;7
"21";21;6
"22";22;7
"23";23;7
"24";24;7
"25";25;6
"26";26;6
"27";27;3
"28";28;2
"29";29;6
"30";30;6
"31";31;3
"32";32;6
"33";33;1
"34";34;4
"35";35;2
"36";36;7
"37";37;3
"38";38;7
"39";39;7
"40";40;6
"41";41;7
"42";42;3
"43";43;7
"44";44;7
"45";45;7
"46";46;7
"47";47;0
"48";48;4
"49";49;7
"50";50;1
"51";51;2
"52";52;3
"53";53;6
"54";54;3
"55";55;3
"56";56;2
"57";57;3
"58";58;7
"59";59;7
"60";60;6
"61";61;1
"62";62;1
"63";63;1
"64";64;2
"65";65;1
"66";66;6
"67";67;1
"68";68;1
"69";69;1
"70";70;1
"71";71;1
"72";72;1
"73";73;6
"74";74;6
"75";75;7
"76";76;1
"77";77;1
"78";78;8
"79";79;1
"80";80;0
"81";81;8
"82";82;1
"83";83;0
"84";84;1
"85";85;1
"86";86;1
"87";87;1
"88";88;1
"89";89;6
"90";90;8
"91";91;8
"92";92;8
"93";93;8
"94";94;8
"95";95;6
"96";96;8
"97";97;8
"98";98;8
"99";99;8
"100";100;8
"101";101;8
"102";102;8
"103";103;8
"104";104;8
"105";105;6
"106";106;8
"107";107;8
"108";108;8
"109";109;7
"110";110;8
"111";111;8
"112";112;8
"113";113;8
"114";114;8
"115";115;0
"116";116;8
"117";117;8
"118";118;8
"119";119;8
"120";120;8
"121";121;7
"122";122;7
"123";123;8
"124";124;8
"125";125;6
"126";126;8
"127";127;6
"128";128;2
"129";129;8
"130";130;8
"131";131;8
"132";132;8
"133";133;8
"134";134;8
"135";135;7
"136";136;8
"137";137;8
"138";138;8
"139";139;8
"140";140;8
"141";141;8
"142";142;2
"143";143;6
"144";144;8
"145";145;8
"146";146;8
"147";147;8
"148";148;8
"149";149;8
"150";150;7
"151";151;8
"152";152;7
"153";153;6
"154";154;8
"155";155;7
"156";156;2
"157";157;8
"158";158;8
"159";159;7
"160";160;8
"161";161;8
"162";162;2
"163";163;8
"164";164;6
"165";165;8
"166";166;8
"167";167;8
"168";168;8
"169";169;8
"170";170;7
"171";171;8
"172";172;6
"173";173;2
"174";174;8
"175";175;8
"176";176;6
"177";177;8
"178";178;8
"179";179;8
"180";180;8
"181";181;7
"182";182;8
"183";183;8
"184";184;2
"185";185;8
"186";186;8
"187";187;7
"188";188;8
"189";189;8
"190";190;8
"191";191;8
"192";192;2
"193";193;8
"194";194;8
"195";195;8
"196";196;8
"197";197;8
"198";198;8
"199";199;8
"200";200;8
"201";201;8
"202";202;8
"203";203;8
"204";204;8
"205";205;8
"206";206;8
"207";207;8
"208";208;8
"209";209;8
"210";210;8
"211";211;7
"212";212;8
"213";213;7
"214";214;6
"215";215;8
"216";216;7
"217";217;8
"218";218;2
"219";219;6
"220";220;8
"221";221;8
"222";222;8
"223";223;6
"224";224;8
"225";225;8
"226";226;6
"227";227;8
"228";228;6
"229";229;6
"230";230;8
"231";231;8
"232";232;8
"233";233;7
"234";234;8
"235";235;8
"236";236;8
"237";237;8
"238";238;6
"239";239;6
"240";240;7
"241";241;8
"242";242;8
"243";243;8
"244";244;8
"245";245;7
"246";246;8
"247";247;8
"248";248;4
"249";249;8
"250";250;8
"251";251;8
"252";252;8
"253";253;8
"254";254;8
"255";255;2
"256";256;8
"257";257;6
"258";258;2
"259";259;8
"260";260;7
"261";261;8
"262";262;8
